function	width	scale	mode	passed	failed	na
powf	616	590	HalfAwayFromZero	4023	0	0
powf	616	590	HalfToEven	4023	0	0
powf	616	590	HalfTowardZero	4023	0	0
powf	616	590	Trunc	4023	0	0
powf	616	590	ZeroFiveUp	4023	0	0
powf	616	615	AwayFromZero	814	0	3209
powf	616	615	Ceiling	814	0	3209
powf	616	615	Floor	814	0	3209
powf	616	615	HalfAwayFromZero	814	0	3209
powf	616	615	HalfToEven	814	0	3209
powf	616	615	HalfTowardZero	814	0	3209
powf	616	615	Trunc	814	0	3209
powf	616	615	ZeroFiveUp	814	0	3209
powf	76	0	AwayFromZero	567	0	3456
powf	76	0	Ceiling	567	0	3456
powf	76	0	Floor	567	0	3456
powf	76	0	HalfAwayFromZero	567	0	3456
powf	76	0	HalfToEven	567	0	3456
powf	76	0	HalfTowardZero	567	0	3456
powf	76	0	Trunc	567	0	3456
powf	76	0	ZeroFiveUp	567	0	3456
powf	76	18	AwayFromZero	1363	0	2660
powf	76	18	Ceiling	1363	0	2660
powf	76	18	Floor	1363	0	2660
powf	76	18	HalfAwayFromZero	1363	0	2660
powf	76	18	HalfToEven	1363	0	2660
powf	76	18	HalfTowardZero	1363	0	2660
powf	76	18	Trunc	1363	0	2660
powf	76	18	ZeroFiveUp	1363	0	2660
powf	76	19	AwayFromZero	1613	0	2410
powf	76	19	Ceiling	1613	0	2410
powf	76	19	Floor	1613	0	2410
powf	76	19	HalfAwayFromZero	1613	0	2410
powf	76	19	HalfToEven	1613	0	2410
powf	76	19	HalfTowardZero	1613	0	2410
powf	76	19	Trunc	1613	0	2410
powf	76	19	ZeroFiveUp	1613	0	2410
powf	76	38	AwayFromZero	4023	0	0
powf	76	38	Ceiling	4023	0	0
powf	76	38	Floor	4023	0	0
powf	76	38	HalfAwayFromZero	4023	0	0
powf	76	38	HalfToEven	4023	0	0
powf	76	38	HalfTowardZero	4023	0	0
powf	76	38	Trunc	4023	0	0
powf	76	38	ZeroFiveUp	4023	0	0
powf	76	40	AwayFromZero	4023	0	0
powf	76	40	Ceiling	4023	0	0
powf	76	40	Floor	4023	0	0
powf	76	40	HalfAwayFromZero	4023	0	0
powf	76	40	HalfToEven	4023	0	0
powf	76	40	HalfTowardZero	4023	0	0
powf	76	40	Trunc	4023	0	0
powf	76	40	ZeroFiveUp	4023	0	0
powf	76	57	AwayFromZero	4023	0	0
powf	76	57	Ceiling	4023	0	0
powf	76	57	Floor	4023	0	0
powf	76	57	HalfAwayFromZero	4023	0	0
powf	76	57	HalfToEven	4023	0	0
powf	76	57	HalfTowardZero	4023	0	0
powf	76	57	Trunc	4023	0	0
powf	76	57	ZeroFiveUp	4023	0	0
powf	76	75	AwayFromZero	2392	0	1631
powf	76	75	Ceiling	2392	0	1631
powf	76	75	Floor	2392	0	1631
powf	76	75	HalfAwayFromZero	2392	0	1631
powf	76	75	HalfToEven	2392	0	1631
powf	76	75	HalfTowardZero	2392	0	1631
powf	76	75	Trunc	2392	0	1631
powf	76	75	ZeroFiveUp	2392	0	1631
powf	924	0	AwayFromZero	567	0	3456
powf	924	0	Ceiling	567	0	3456
powf	924	0	Floor	567	0	3456
powf	924	0	HalfAwayFromZero	567	0	3456
powf	924	0	HalfToEven	567	0	3456
powf	924	0	HalfTowardZero	567	0	3456
powf	924	0	Trunc	567	0	3456
powf	924	0	ZeroFiveUp	567	0	3456
powf	924	180	AwayFromZero	4023	0	0
powf	924	180	Ceiling	4023	0	0
powf	924	180	Floor	4023	0	0
powf	924	180	HalfAwayFromZero	4023	0	0
powf	924	180	HalfToEven	4023	0	0
powf	924	180	HalfTowardZero	4023	0	0
powf	924	180	Trunc	4023	0	0
powf	924	180	ZeroFiveUp	4023	0	0
powf	924	231	AwayFromZero	4023	0	0
powf	924	231	Ceiling	4023	0	0
powf	924	231	Floor	4023	0	0
powf	924	231	HalfAwayFromZero	4023	0	0
powf	924	231	HalfToEven	4023	0	0
powf	924	231	HalfTowardZero	4023	0	0
powf	924	231	Trunc	4023	0	0
powf	924	231	ZeroFiveUp	4023	0	0
powf	924	30	AwayFromZero	4021	0	2
powf	924	30	Ceiling	4021	0	2
powf	924	30	Floor	4021	0	2
powf	924	30	HalfAwayFromZero	4021	0	2
powf	924	30	HalfToEven	4021	0	2
powf	924	30	HalfTowardZero	4021	0	2
powf	924	30	Trunc	4021	0	2
powf	924	30	ZeroFiveUp	4021	0	2
powf	924	350	AwayFromZero	4023	0	0
powf	924	350	Ceiling	4023	0	0
powf	924	350	Floor	4023	0	0
powf	924	350	HalfAwayFromZero	4023	0	0
powf	924	350	HalfToEven	4023	0	0
powf	924	350	HalfTowardZero	4023	0	0
powf	924	350	Trunc	4023	0	0
powf	924	350	ZeroFiveUp	4023	0	0
powf	924	462	AwayFromZero	4023	0	0
powf	924	462	Ceiling	4023	0	0
powf	924	462	Floor	4023	0	0
powf	924	462	HalfAwayFromZero	4023	0	0
powf	924	462	HalfToEven	4023	0	0
powf	924	462	HalfTowardZero	4023	0	0
powf	924	462	Trunc	4023	0	0
powf	924	462	ZeroFiveUp	4023	0	0
powf	924	693	AwayFromZero	4023	0	0
powf	924	693	Ceiling	4023	0	0
powf	924	693	Floor	4023	0	0
powf	924	693	HalfAwayFromZero	4023	0	0
powf	924	693	HalfToEven	4023	0	0
powf	924	693	HalfTowardZero	4023	0	0
powf	924	693	Trunc	4023	0	0
powf	924	693	ZeroFiveUp	4023	0	0
powf	924	900	AwayFromZero	4023	0	0
powf	924	900	Ceiling	4023	0	0
powf	924	900	Floor	4023	0	0
powf	924	900	HalfAwayFromZero	4023	0	0
powf	924	900	HalfToEven	4023	0	0
powf	924	900	HalfTowardZero	4023	0	0
powf	924	900	Trunc	4023	0	0
powf	924	900	ZeroFiveUp	4023	0	0
powf	924	923	AwayFromZero	1311	0	2712
powf	924	923	Ceiling	1311	0	2712
powf	924	923	Floor	1311	0	2712
powf	924	923	HalfAwayFromZero	1311	0	2712
powf	924	923	HalfToEven	1311	0	2712
powf	924	923	HalfTowardZero	1311	0	2712
powf	924	923	Trunc	1311	0	2712
powf	924	923	ZeroFiveUp	1311	0	2712
rem	115	0	AwayFromZero	22	0	43
rem	115	0	Ceiling	22	0	43
rem	115	0	Floor	22	0	43
rem	115	0	HalfAwayFromZero	22	0	43
rem	115	0	HalfToEven	22	0	43
rem	115	0	HalfTowardZero	22	0	43
rem	115	0	Trunc	22	0	43
rem	115	0	ZeroFiveUp	22	0	43
rem	115	114	AwayFromZero	9	0	56
rem	115	114	Ceiling	9	0	56
rem	115	114	Floor	9	0	56
rem	115	114	HalfAwayFromZero	9	0	56
rem	115	114	HalfToEven	9	0	56
rem	115	114	HalfTowardZero	9	0	56
rem	115	114	Trunc	9	0	56
rem	115	114	ZeroFiveUp	9	0	56
rem	115	28	AwayFromZero	40	0	25
rem	115	28	Ceiling	40	0	25
rem	115	28	Floor	40	0	25
rem	115	28	HalfAwayFromZero	40	0	25
rem	115	28	HalfToEven	40	0	25
rem	115	28	HalfTowardZero	40	0	25
rem	115	28	Trunc	40	0	25
rem	115	28	ZeroFiveUp	40	0	25
rem	115	50	AwayFromZero	36	0	29
rem	115	50	Ceiling	36	0	29
rem	115	50	Floor	36	0	29
rem	115	50	HalfAwayFromZero	36	0	29
rem	115	50	HalfToEven	36	0	29
rem	115	50	HalfTowardZero	36	0	29
rem	115	50	Trunc	36	0	29
rem	115	50	ZeroFiveUp	36	0	29
rem	115	57	AwayFromZero	35	0	30
rem	115	57	Ceiling	35	0	30
rem	115	57	Floor	35	0	30
rem	115	57	HalfAwayFromZero	35	0	30
rem	115	57	HalfToEven	35	0	30
rem	115	57	HalfTowardZero	35	0	30
rem	115	57	Trunc	35	0	30
rem	115	57	ZeroFiveUp	35	0	30
rem	115	86	AwayFromZero	27	0	38
rem	115	86	Ceiling	27	0	38
rem	115	86	Floor	27	0	38
rem	115	86	HalfAwayFromZero	27	0	38
rem	115	86	HalfToEven	27	0	38
rem	115	86	HalfTowardZero	27	0	38
rem	115	86	Trunc	27	0	38
rem	115	86	ZeroFiveUp	27	0	38
rem	1232	0	AwayFromZero	45	0	20
rem	1232	0	Ceiling	45	0	20
rem	1232	0	Floor	45	0	20
rem	1232	0	HalfAwayFromZero	45	0	20
rem	1232	0	HalfToEven	45	0	20
rem	1232	0	HalfTowardZero	45	0	20
rem	1232	0	Trunc	45	0	20
rem	1232	0	ZeroFiveUp	45	0	20
rem	1232	1200	AwayFromZero	28	0	37
rem	1232	1200	Ceiling	28	0	37
rem	1232	1200	Floor	28	0	37
rem	1232	1200	HalfAwayFromZero	28	0	37
rem	1232	1200	HalfToEven	28	0	37
rem	1232	1200	HalfTowardZero	28	0	37
rem	1232	1200	Trunc	28	0	37
rem	1232	1200	ZeroFiveUp	28	0	37
rem	1232	1231	AwayFromZero	11	0	54
rem	1232	1231	Ceiling	11	0	54
rem	1232	1231	Floor	11	0	54
rem	1232	1231	HalfAwayFromZero	11	0	54
rem	1232	1231	HalfToEven	11	0	54
rem	1232	1231	HalfTowardZero	11	0	54
rem	1232	1231	Trunc	11	0	54
rem	1232	1231	ZeroFiveUp	11	0	54
rem	1232	250	AwayFromZero	64	0	1
rem	1232	250	Ceiling	64	0	1
rem	1232	250	Floor	64	0	1
rem	1232	250	HalfAwayFromZero	64	0	1
rem	1232	250	HalfToEven	64	0	1
rem	1232	250	HalfTowardZero	64	0	1
rem	1232	250	Trunc	64	0	1
rem	1232	250	ZeroFiveUp	64	0	1
rem	1232	30	AwayFromZero	64	0	1
rem	1232	30	Ceiling	64	0	1
rem	1232	30	Floor	64	0	1
rem	1232	30	HalfAwayFromZero	64	0	1
rem	1232	30	HalfToEven	64	0	1
rem	1232	30	HalfTowardZero	64	0	1
rem	1232	30	Trunc	64	0	1
rem	1232	30	ZeroFiveUp	64	0	1
rem	1232	308	AwayFromZero	63	0	2
rem	1232	308	Ceiling	63	0	2
rem	1232	308	Floor	63	0	2
rem	1232	308	HalfAwayFromZero	63	0	2
rem	1232	308	HalfToEven	63	0	2
rem	1232	308	HalfTowardZero	63	0	2
rem	1232	308	Trunc	63	0	2
rem	1232	308	ZeroFiveUp	63	0	2
rem	1232	470	AwayFromZero	62	0	3
rem	1232	470	Ceiling	62	0	3
rem	1232	470	Floor	62	0	3
rem	1232	470	HalfAwayFromZero	62	0	3
rem	1232	470	HalfToEven	62	0	3
rem	1232	470	HalfTowardZero	62	0	3
rem	1232	470	Trunc	62	0	3
rem	1232	470	ZeroFiveUp	62	0	3
rem	1232	616	AwayFromZero	60	0	5
rem	1232	616	Ceiling	60	0	5
rem	1232	616	Floor	60	0	5
rem	1232	616	HalfAwayFromZero	60	0	5
rem	1232	616	HalfToEven	60	0	5
rem	1232	616	HalfTowardZero	60	0	5
rem	1232	616	Trunc	60	0	5
rem	1232	616	ZeroFiveUp	60	0	5
rem	1232	924	AwayFromZero	54	0	11
rem	1232	924	Ceiling	54	0	11
rem	1232	924	Floor	54	0	11
rem	1232	924	HalfAwayFromZero	54	0	11
rem	1232	924	HalfToEven	54	0	11
rem	1232	924	HalfTowardZero	54	0	11
rem	1232	924	Trunc	54	0	11
rem	1232	924	ZeroFiveUp	54	0	11
rem	153	0	AwayFromZero	26	0	39
rem	153	0	Ceiling	26	0	39
rem	153	0	Floor	26	0	39
rem	153	0	HalfAwayFromZero	26	0	39
rem	153	0	HalfToEven	26	0	39
rem	153	0	HalfTowardZero	26	0	39
rem	153	0	Trunc	26	0	39
rem	153	0	ZeroFiveUp	26	0	39
rem	153	114	AwayFromZero	31	0	34
rem	153	114	Ceiling	31	0	34
rem	153	114	Floor	31	0	34
rem	153	114	HalfAwayFromZero	31	0	34
rem	153	114	HalfToEven	31	0	34
rem	153	114	HalfTowardZero	31	0	34
rem	153	114	Trunc	31	0	34
rem	153	114	ZeroFiveUp	31	0	34
rem	153	152	AwayFromZero	14	0	51
rem	153	152	Ceiling	14	0	51
rem	153	152	Floor	14	0	51
rem	153	152	HalfAwayFromZero	14	0	51
rem	153	152	HalfToEven	14	0	51
rem	153	152	HalfTowardZero	14	0	51
rem	153	152	Trunc	14	0	51
rem	153	152	ZeroFiveUp	14	0	51
rem	153	38	AwayFromZero	42	0	23
rem	153	38	Ceiling	42	0	23
rem	153	38	Floor	42	0	23
rem	153	38	HalfAwayFromZero	42	0	23
rem	153	38	HalfToEven	42	0	23
rem	153	38	HalfTowardZero	42	0	23
rem	153	38	Trunc	42	0	23
rem	153	38	ZeroFiveUp	42	0	23
rem	153	76	AwayFromZero	38	0	27
rem	153	76	Ceiling	38	0	27
rem	153	76	Floor	38	0	27
rem	153	76	HalfAwayFromZero	38	0	27
rem	153	76	HalfToEven	38	0	27
rem	153	76	HalfTowardZero	38	0	27
rem	153	76	Trunc	38	0	27
rem	153	76	ZeroFiveUp	38	0	27
rem	18	0	AwayFromZero	6	0	59
rem	18	0	Ceiling	6	0	59
rem	18	0	Floor	6	0	59
rem	18	0	HalfAwayFromZero	6	0	59
rem	18	0	HalfToEven	6	0	59
rem	18	0	HalfTowardZero	6	0	59
rem	18	0	Trunc	6	0	59
rem	18	0	ZeroFiveUp	6	0	59
rem	18	13	AwayFromZero	6	0	59
rem	18	13	Ceiling	6	0	59
rem	18	13	Floor	6	0	59
rem	18	13	HalfAwayFromZero	6	0	59
rem	18	13	HalfToEven	6	0	59
rem	18	13	HalfTowardZero	6	0	59
rem	18	13	Trunc	6	0	59
rem	18	13	ZeroFiveUp	6	0	59
rem	18	17	AwayFromZero	6	0	59
rem	18	17	Ceiling	6	0	59
rem	18	17	Floor	6	0	59
rem	18	17	HalfAwayFromZero	6	0	59
rem	18	17	HalfToEven	6	0	59
rem	18	17	HalfTowardZero	6	0	59
rem	18	17	Trunc	6	0	59
rem	18	17	ZeroFiveUp	6	0	59
rem	18	3	AwayFromZero	5	0	60
rem	18	3	Ceiling	5	0	60
rem	18	3	Floor	5	0	60
rem	18	3	HalfAwayFromZero	5	0	60
rem	18	3	HalfToEven	5	0	60
rem	18	3	HalfTowardZero	5	0	60
rem	18	3	Trunc	5	0	60
rem	18	3	ZeroFiveUp	5	0	60
rem	18	4	AwayFromZero	6	0	59
rem	18	4	Ceiling	6	0	59
rem	18	4	Floor	6	0	59
rem	18	4	HalfAwayFromZero	6	0	59
rem	18	4	HalfToEven	6	0	59
rem	18	4	HalfTowardZero	6	0	59
rem	18	4	Trunc	6	0	59
rem	18	4	ZeroFiveUp	6	0	59
rem	18	9	AwayFromZero	6	0	59
rem	18	9	Ceiling	6	0	59
rem	18	9	Floor	6	0	59
rem	18	9	HalfAwayFromZero	6	0	59
rem	18	9	HalfToEven	6	0	59
rem	18	9	HalfTowardZero	6	0	59
rem	18	9	Trunc	6	0	59
rem	18	9	ZeroFiveUp	6	0	59
rem	230	0	AwayFromZero	30	0	35
rem	230	0	Ceiling	30	0	35
rem	230	0	Floor	30	0	35
rem	230	0	HalfAwayFromZero	30	0	35
rem	230	0	HalfToEven	30	0	35
rem	230	0	HalfTowardZero	30	0	35
rem	230	0	Trunc	30	0	35
rem	230	0	ZeroFiveUp	30	0	35
rem	230	115	AwayFromZero	43	0	22
rem	230	115	Ceiling	43	0	22
rem	230	115	Floor	43	0	22
rem	230	115	HalfAwayFromZero	43	0	22
rem	230	115	HalfToEven	43	0	22
rem	230	115	HalfTowardZero	43	0	22
rem	230	115	Trunc	43	0	22
rem	230	115	ZeroFiveUp	43	0	22
rem	230	172	AwayFromZero	36	0	29
rem	230	172	Ceiling	36	0	29
rem	230	172	Floor	36	0	29
rem	230	172	HalfAwayFromZero	36	0	29
rem	230	172	HalfToEven	36	0	29
rem	230	172	HalfTowardZero	36	0	29
rem	230	172	Trunc	36	0	29
rem	230	172	ZeroFiveUp	36	0	29
rem	230	229	AwayFromZero	15	0	50
rem	230	229	Ceiling	15	0	50
rem	230	229	Floor	15	0	50
rem	230	229	HalfAwayFromZero	15	0	50
rem	230	229	HalfToEven	15	0	50
rem	230	229	HalfTowardZero	15	0	50
rem	230	229	Trunc	15	0	50
rem	230	229	ZeroFiveUp	15	0	50
rem	230	30	AwayFromZero	48	0	17
rem	230	30	Ceiling	48	0	17
rem	230	30	Floor	48	0	17
rem	230	30	HalfAwayFromZero	48	0	17
rem	230	30	HalfToEven	48	0	17
rem	230	30	HalfTowardZero	48	0	17
rem	230	30	Trunc	48	0	17
rem	230	30	ZeroFiveUp	48	0	17
rem	230	57	AwayFromZero	48	0	17
rem	230	57	Ceiling	48	0	17
rem	230	57	Floor	48	0	17
rem	230	57	HalfAwayFromZero	48	0	17
rem	230	57	HalfToEven	48	0	17
rem	230	57	HalfTowardZero	48	0	17
rem	230	57	Trunc	48	0	17
rem	230	57	ZeroFiveUp	48	0	17
rem	307	0	AwayFromZero	33	0	32
rem	307	0	Ceiling	33	0	32
rem	307	0	Floor	33	0	32
rem	307	0	HalfAwayFromZero	33	0	32
rem	307	0	HalfToEven	33	0	32
rem	307	0	HalfTowardZero	33	0	32
rem	307	0	Trunc	33	0	32
rem	307	0	ZeroFiveUp	33	0	32
rem	307	120	AwayFromZero	48	0	17
rem	307	120	Ceiling	48	0	17
rem	307	120	Floor	48	0	17
rem	307	120	HalfAwayFromZero	48	0	17
rem	307	120	HalfToEven	48	0	17
rem	307	120	HalfTowardZero	48	0	17
rem	307	120	Trunc	48	0	17
rem	307	120	ZeroFiveUp	48	0	17
rem	307	153	AwayFromZero	46	0	19
rem	307	153	Ceiling	46	0	19
rem	307	153	Floor	46	0	19
rem	307	153	HalfAwayFromZero	46	0	19
rem	307	153	HalfToEven	46	0	19
rem	307	153	HalfTowardZero	46	0	19
rem	307	153	Trunc	46	0	19
rem	307	153	ZeroFiveUp	46	0	19
rem	307	230	AwayFromZero	38	0	27
rem	307	230	Ceiling	38	0	27
rem	307	230	Floor	38	0	27
rem	307	230	HalfAwayFromZero	38	0	27
rem	307	230	HalfToEven	38	0	27
rem	307	230	HalfTowardZero	38	0	27
rem	307	230	Trunc	38	0	27
rem	307	230	ZeroFiveUp	38	0	27
rem	307	290	AwayFromZero	22	0	43
rem	307	290	Ceiling	22	0	43
rem	307	290	Floor	22	0	43
rem	307	290	HalfAwayFromZero	22	0	43
rem	307	290	HalfToEven	22	0	43
rem	307	290	HalfTowardZero	22	0	43
rem	307	290	Trunc	22	0	43
rem	307	290	ZeroFiveUp	22	0	43
rem	307	30	AwayFromZero	52	0	13
rem	307	30	Ceiling	52	0	13
rem	307	30	Floor	52	0	13
rem	307	30	HalfAwayFromZero	52	0	13
rem	307	30	HalfToEven	52	0	13
rem	307	30	HalfTowardZero	52	0	13
rem	307	30	Trunc	52	0	13
rem	307	30	ZeroFiveUp	52	0	13
rem	307	306	AwayFromZero	15	0	50
rem	307	306	Ceiling	15	0	50
rem	307	306	Floor	15	0	50
rem	307	306	HalfAwayFromZero	15	0	50
rem	307	306	HalfToEven	15	0	50
rem	307	306	HalfTowardZero	15	0	50
rem	307	306	Trunc	15	0	50
rem	307	306	ZeroFiveUp	15	0	50
rem	307	50	AwayFromZero	52	0	13
rem	307	50	Ceiling	52	0	13
rem	307	50	Floor	52	0	13
rem	307	50	HalfAwayFromZero	52	0	13
rem	307	50	HalfToEven	52	0	13
rem	307	50	HalfTowardZero	52	0	13
rem	307	50	Trunc	52	0	13
rem	307	50	ZeroFiveUp	52	0	13
rem	307	70	AwayFromZero	52	0	13
rem	307	70	Ceiling	52	0	13
rem	307	70	Floor	52	0	13
rem	307	70	HalfAwayFromZero	52	0	13
rem	307	70	HalfToEven	52	0	13
rem	307	70	HalfTowardZero	52	0	13
rem	307	70	Trunc	52	0	13
rem	307	70	ZeroFiveUp	52	0	13
rem	307	76	AwayFromZero	51	0	14
rem	307	76	Ceiling	51	0	14
rem	307	76	Floor	51	0	14
rem	307	76	HalfAwayFromZero	51	0	14
rem	307	76	HalfToEven	51	0	14
rem	307	76	HalfTowardZero	51	0	14
rem	307	76	Trunc	51	0	14
rem	307	76	ZeroFiveUp	51	0	14
rem	38	0	AwayFromZero	10	0	55
rem	38	0	Ceiling	10	0	55
rem	38	0	Floor	10	0	55
rem	38	0	HalfAwayFromZero	10	0	55
rem	38	0	HalfToEven	10	0	55
rem	38	0	HalfTowardZero	10	0	55
rem	38	0	Trunc	10	0	55
rem	38	0	ZeroFiveUp	10	0	55
rem	38	10	AwayFromZero	10	0	55
rem	38	10	Ceiling	10	0	55
rem	38	10	Floor	10	0	55
rem	38	10	HalfAwayFromZero	10	0	55
rem	38	10	HalfToEven	10	0	55
rem	38	10	HalfTowardZero	10	0	55
rem	38	10	Trunc	10	0	55
rem	38	10	ZeroFiveUp	10	0	55
rem	38	12	AwayFromZero	11	0	54
rem	38	12	Ceiling	11	0	54
rem	38	12	Floor	11	0	54
rem	38	12	HalfAwayFromZero	11	0	54
rem	38	12	HalfToEven	11	0	54
rem	38	12	HalfTowardZero	11	0	54
rem	38	12	Trunc	11	0	54
rem	38	12	ZeroFiveUp	11	0	54
rem	38	17	AwayFromZero	14	0	51
rem	38	17	Ceiling	14	0	51
rem	38	17	Floor	14	0	51
rem	38	17	HalfAwayFromZero	14	0	51
rem	38	17	HalfToEven	14	0	51
rem	38	17	HalfTowardZero	14	0	51
rem	38	17	Trunc	14	0	51
rem	38	17	ZeroFiveUp	14	0	51
rem	38	18	AwayFromZero	14	0	51
rem	38	18	Ceiling	14	0	51
rem	38	18	Floor	14	0	51
rem	38	18	HalfAwayFromZero	14	0	51
rem	38	18	HalfToEven	14	0	51
rem	38	18	HalfTowardZero	14	0	51
rem	38	18	Trunc	14	0	51
rem	38	18	ZeroFiveUp	14	0	51
rem	38	19	AwayFromZero	13	0	52
rem	38	19	Ceiling	13	0	52
rem	38	19	Floor	13	0	52
rem	38	19	HalfAwayFromZero	13	0	52
rem	38	19	HalfToEven	13	0	52
rem	38	19	HalfTowardZero	13	0	52
rem	38	19	Trunc	13	0	52
rem	38	19	ZeroFiveUp	13	0	52
rem	38	2	AwayFromZero	9	0	56
rem	38	2	Ceiling	9	0	56
rem	38	2	Floor	9	0	56
rem	38	2	HalfAwayFromZero	9	0	56
rem	38	2	HalfToEven	9	0	56
rem	38	2	HalfTowardZero	9	0	56
rem	38	2	Trunc	9	0	56
rem	38	2	ZeroFiveUp	9	0	56
rem	38	28	AwayFromZero	20	0	45
rem	38	28	Ceiling	20	0	45
rem	38	28	Floor	20	0	45
rem	38	28	HalfAwayFromZero	20	0	45
rem	38	28	HalfToEven	20	0	45
rem	38	28	HalfTowardZero	20	0	45
rem	38	28	Trunc	20	0	45
rem	38	28	ZeroFiveUp	20	0	45
rem	38	37	AwayFromZero	8	0	57
rem	38	37	Ceiling	8	0	57
rem	38	37	Floor	8	0	57
rem	38	37	HalfAwayFromZero	8	0	57
rem	38	37	HalfToEven	8	0	57
rem	38	37	HalfTowardZero	8	0	57
rem	38	37	Trunc	8	0	57
rem	38	37	ZeroFiveUp	8	0	57
rem	38	6	AwayFromZero	10	0	55
rem	38	6	Ceiling	10	0	55
rem	38	6	Floor	10	0	55
rem	38	6	HalfAwayFromZero	10	0	55
rem	38	6	HalfToEven	10	0	55
rem	38	6	HalfTowardZero	10	0	55
rem	38	6	Trunc	10	0	55
rem	38	6	ZeroFiveUp	10	0	55
rem	38	9	AwayFromZero	11	0	54
rem	38	9	Ceiling	11	0	54
rem	38	9	Floor	11	0	54
rem	38	9	HalfAwayFromZero	11	0	54
rem	38	9	HalfToEven	11	0	54
rem	38	9	HalfTowardZero	11	0	54
rem	38	9	Trunc	11	0	54
rem	38	9	ZeroFiveUp	11	0	54
rem	462	0	AwayFromZero	38	0	27
rem	462	0	Ceiling	38	0	27
rem	462	0	Floor	38	0	27
rem	462	0	HalfAwayFromZero	38	0	27
rem	462	0	HalfToEven	38	0	27
rem	462	0	HalfTowardZero	38	0	27
rem	462	0	Trunc	38	0	27
rem	462	0	ZeroFiveUp	38	0	27
rem	462	100	AwayFromZero	56	0	9
rem	462	100	Ceiling	56	0	9
rem	462	100	Floor	56	0	9
rem	462	100	HalfAwayFromZero	56	0	9
rem	462	100	HalfToEven	56	0	9
rem	462	100	HalfTowardZero	56	0	9
rem	462	100	Trunc	56	0	9
rem	462	100	ZeroFiveUp	56	0	9
rem	462	115	AwayFromZero	56	0	9
rem	462	115	Ceiling	56	0	9
rem	462	115	Floor	56	0	9
rem	462	115	HalfAwayFromZero	56	0	9
rem	462	115	HalfToEven	56	0	9
rem	462	115	HalfTowardZero	56	0	9
rem	462	115	Trunc	56	0	9
rem	462	115	ZeroFiveUp	56	0	9
rem	462	180	AwayFromZero	52	0	13
rem	462	180	Ceiling	52	0	13
rem	462	180	Floor	52	0	13
rem	462	180	HalfAwayFromZero	52	0	13
rem	462	180	HalfToEven	52	0	13
rem	462	180	HalfTowardZero	52	0	13
rem	462	180	Trunc	52	0	13
rem	462	180	ZeroFiveUp	52	0	13
rem	462	231	AwayFromZero	50	0	15
rem	462	231	Ceiling	50	0	15
rem	462	231	Floor	50	0	15
rem	462	231	HalfAwayFromZero	50	0	15
rem	462	231	HalfToEven	50	0	15
rem	462	231	HalfTowardZero	50	0	15
rem	462	231	Trunc	50	0	15
rem	462	231	ZeroFiveUp	50	0	15
rem	462	30	AwayFromZero	56	0	9
rem	462	30	Ceiling	56	0	9
rem	462	30	Floor	56	0	9
rem	462	30	HalfAwayFromZero	56	0	9
rem	462	30	HalfToEven	56	0	9
rem	462	30	HalfTowardZero	56	0	9
rem	462	30	Trunc	56	0	9
rem	462	30	ZeroFiveUp	56	0	9
rem	462	346	AwayFromZero	44	0	21
rem	462	346	Ceiling	44	0	21
rem	462	346	Floor	44	0	21
rem	462	346	HalfAwayFromZero	44	0	21
rem	462	346	HalfToEven	44	0	21
rem	462	346	HalfTowardZero	44	0	21
rem	462	346	Trunc	44	0	21
rem	462	346	ZeroFiveUp	44	0	21
rem	462	461	AwayFromZero	6	0	59
rem	462	461	Ceiling	6	0	59
rem	462	461	Floor	6	0	59
rem	462	461	HalfAwayFromZero	6	0	59
rem	462	461	HalfToEven	6	0	59
rem	462	461	HalfTowardZero	6	0	59
rem	462	461	Trunc	6	0	59
rem	462	461	ZeroFiveUp	6	0	59
rem	57	0	AwayFromZero	13	0	52
rem	57	0	Ceiling	13	0	52
rem	57	0	Floor	13	0	52
rem	57	0	HalfAwayFromZero	13	0	52
rem	57	0	HalfToEven	13	0	52
rem	57	0	HalfTowardZero	13	0	52
rem	57	0	Trunc	13	0	52
rem	57	0	ZeroFiveUp	13	0	52
rem	57	14	AwayFromZero	18	0	47
rem	57	14	Ceiling	18	0	47
rem	57	14	Floor	18	0	47
rem	57	14	HalfAwayFromZero	18	0	47
rem	57	14	HalfToEven	18	0	47
rem	57	14	HalfTowardZero	18	0	47
rem	57	14	Trunc	18	0	47
rem	57	14	ZeroFiveUp	18	0	47
rem	57	20	AwayFromZero	17	0	48
rem	57	20	Ceiling	17	0	48
rem	57	20	Floor	17	0	48
rem	57	20	HalfAwayFromZero	17	0	48
rem	57	20	HalfToEven	17	0	48
rem	57	20	HalfTowardZero	17	0	48
rem	57	20	Trunc	17	0	48
rem	57	20	ZeroFiveUp	17	0	48
rem	57	28	AwayFromZero	27	0	38
rem	57	28	Ceiling	27	0	38
rem	57	28	Floor	27	0	38
rem	57	28	HalfAwayFromZero	27	0	38
rem	57	28	HalfToEven	27	0	38
rem	57	28	HalfTowardZero	27	0	38
rem	57	28	Trunc	27	0	38
rem	57	28	ZeroFiveUp	27	0	38
rem	57	30	AwayFromZero	25	0	40
rem	57	30	Ceiling	25	0	40
rem	57	30	Floor	25	0	40
rem	57	30	HalfAwayFromZero	25	0	40
rem	57	30	HalfToEven	25	0	40
rem	57	30	HalfTowardZero	25	0	40
rem	57	30	Trunc	25	0	40
rem	57	30	ZeroFiveUp	25	0	40
